DATE,T2M_MAX,WD10M,RH2M,WS10M,PS,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M,CLRSKY_SFC_SW_DWN,CLOUD_AMT,ALLSKY_SFC_LW_DWN,PRECTOTCORR
20250207,30.5,61.5,64.39,2.69,100.93,3.9823,23.86,26.7,4.2262,21.79,9.5923,0.0
20250208,29.9,76.1,69.77,3.26,100.94,4.4222,22.94,26.15,4.6622,18.38,9.4166,0.0
20250209,29.06,86.6,76.34,2.62,100.92,4.8737,22.89,25.58,5.1734,10.63,9.2525,0.01
20250210,29.55,142.0,70.99,2.07,100.99,5.1149,23.33,25.64,5.3758,10.88,9.0931,0.0
20250211,30.5,198.4,66.13,3.06,100.98,5.2774,22.62,25.94,5.4101,5.26,8.91,0.0
20250212,31.0,211.2,65.92,3.68,100.92,5.0496,22.73,26.51,5.1914,7.07,9.1363,0.0
20250213,31.74,209.1,65.63,3.69,100.87,5.2003,23.77,27.06,5.2296,3.19,9.2525,0.0
20250214,30.72,191.8,65.77,2.88,100.83,5.4691,23.0,26.36,5.5013,4.91,9.071,0.0
20250215,30.2,152.6,64.36,2.62,100.8,5.5826,22.85,26.08,5.6933,6.17,8.9414,0.0
20250216,30.96,186.1,70.73,2.56,100.87,5.5944,22.75,26.18,5.6791,8.03,9.0763,0.01
20250217,30.07,188.9,72.61,2.81,101.01,5.6774,23.41,26.28,5.814,9.5,9.1889,0.02
20250218,30.82,203.8,73.09,4.19,100.93,5.4768,23.36,26.63,5.603,7.71,9.3014,0.0
20250219,30.65,200.3,71.96,3.81,100.8,5.2807,23.55,26.69,5.3911,8.02,9.4531,0.02
20250220,30.19,182.1,71.02,3.24,100.92,5.3561,24.1,26.65,5.555,8.25,9.4584,0.0
20250221,30.49,174.5,69.79,2.48,101.03,5.3954,23.92,26.71,5.6986,12.45,9.5218,0.01
20250222,30.79,191.7,69.16,3.06,101.03,4.999,24.36,27.25,5.4972,18.6,9.6924,0.03
20250223,31.61,141.8,66.38,2.46,101.06,5.8442,24.42,27.55,5.9345,6.41,9.3622,0.13
20250224,30.28,80.0,69.41,3.72,101.18,5.5802,23.99,26.92,5.6772,7.62,9.3574,0.02
20250225,30.35,79.7,70.97,3.88,101.27,5.6215,23.94,26.94,5.8495,20.06,9.5237,0.01
20250226,30.41,80.3,69.73,4.36,101.27,5.4672,24.13,26.98,5.658,17.87,9.5933,0.0
20250227,30.43,95.0,67.59,3.4,101.11,5.5982,24.23,26.91,5.7206,7.93,9.379,0.0
20250228,30.39,101.0,63.83,2.77,101.0,5.7372,24.52,26.94,5.8505,12.76,9.2453,0.0
20250301,30.82,113.1,63.68,2.15,100.87,6.2311,24.35,26.98,6.2326,6.34,9.0175,0.0
20250302,32.28,199.1,66.22,3.07,100.65,5.7586,23.83,27.66,6.2602,27.63,9.3295,0.0
20250303,33.58,218.0,65.51,3.77,100.63,5.5654,25.15,28.68,5.6095,5.23,9.5976,0.0
20250304,33.56,170.2,66.93,2.42,100.65,5.7391,26.08,28.9,5.8534,7.54,9.72,0.02
20250305,33.87,189.6,69.11,2.74,100.61,5.8032,24.94,28.83,6.2556,43.92,9.6636,0.04
20250306,32.88,65.8,44.45,4.2,100.74,6.6612,24.13,28.06,6.7598,10.39,8.7283,0.0
20250307,31.29,132.2,54.33,2.66,100.66,6.2822,23.55,26.89,6.2942,2.96,8.7118,0.0
20250308,31.7,197.1,72.24,3.84,100.55,5.7691,23.56,27.04,5.8332,4.68,9.2618,0.0
20250309,30.62,118.3,70.92,3.01,100.77,5.8723,24.9,27.13,6.0926,11.04,9.3895,0.01
20250310,30.92,73.3,69.22,4.41,101.04,6.312,24.08,27.07,6.5402,12.18,9.2126,0.0
20250311,31.51,95.7,65.2,3.23,101.0,6.2458,23.15,26.95,6.3504,9.25,8.9734,0.0
20250312,33.44,214.1,66.0,3.85,100.71,6.3266,23.47,28.0,6.4469,9.81,9.1601,0.0
20250313,34.7,223.1,67.81,4.96,100.53,6.2376,24.72,29.18,6.331,6.73,9.4572,0.05
20250314,33.96,213.8,71.79,5.15,100.59,5.6561,25.84,29.22,5.7002,4.23,9.6593,0.11
20250315,33.54,217.2,68.51,5.04,100.7,6.2429,25.69,29.05,6.2762,4.09,9.4452,0.0
20250316,33.42,218.0,65.08,4.52,100.72,6.4498,25.61,29.02,6.4524,0.57,9.2789,0.0
20250317,33.44,221.2,64.53,5.32,100.66,6.2638,25.27,28.88,6.2693,4.18,9.2321,0.04
20250318,33.15,215.0,67.61,4.46,100.64,5.8133,24.95,28.71,5.9143,7.57,9.2947,0.17
20250319,31.91,209.2,75.14,4.56,100.92,6.5292,25.49,28.23,6.5904,3.46,9.3725,0.28
20250320,31.92,200.9,72.16,3.89,101.05,7.0315,24.47,27.87,7.0517,2.25,9.15,0.43
20250321,32.0,208.5,67.0,4.74,101.04,7.1551,24.92,28.29,7.1736,3.92,9.0742,0.03
20250322,31.48,186.7,74.75,3.56,100.98,6.4356,25.17,27.95,6.6725,24.67,9.4445,1.41
20250323,31.57,152.2,71.15,3.08,101.01,6.4985,25.41,27.99,6.6694,22.67,9.5374,1.36
20250324,31.76,153.6,68.23,2.6,100.92,6.0266,26.16,28.27,6.4898,24.3,9.8083,2.59
20250325,32.44,178.1,63.94,2.74,100.61,6.12,25.86,28.56,6.359,22.67,9.8359,0.21
20250326,33.48,208.4,67.89,4.05,100.43,6.3751,25.63,29.07,6.4795,11.4,9.7454,0.14
20250327,35.65,216.0,66.35,4.57,100.31,6.4622,26.19,30.19,6.4997,10.27,9.6934,0.25
20250328,35.76,215.6,67.55,4.98,100.22,6.1349,26.79,30.54,6.2256,8.38,9.7457,0.02
20250329,35.06,215.2,68.2,4.85,100.25,5.9467,26.98,30.37,6.1298,10.91,9.8158,0.01
20250330,33.69,199.8,71.7,4.23,100.48,5.5586,27.18,29.75,5.5795,4.73,9.8448,0.16
20250331,32.51,191.9,71.67,4.39,100.58,5.9575,26.61,29.04,6.1294,11.09,9.8436,0.02
20250401,31.71,195.0,69.06,4.16,100.57,7.0082,26.5,28.53,7.0176,2.42,9.4745,0.01
20250402,32.42,196.3,67.67,3.72,100.63,6.9305,25.48,28.67,7.0433,9.86,9.5102,0.1
20250403,31.53,181.9,73.32,3.09,100.78,6.7469,26.61,28.69,7.1705,27.1,9.8438,1.37
20250404,33.65,167.7,68.01,3.03,100.73,6.4224,26.51,29.64,6.8143,46.45,10.1582,0.88
20250405,33.46,199.4,66.06,3.25,100.58,6.1433,27.51,30.0,6.6307,36.95,10.1606,1.54
20250406,34.44,206.2,67.6,4.34,100.47,6.2189,26.91,30.03,6.4819,24.7,9.9542,1.04
20250407,34.07,173.2,67.89,3.28,100.57,6.565,26.76,29.81,6.6336,12.18,9.757,0.38
20250408,32.09,79.4,73.52,5.22,100.77,6.7193,26.82,29.13,6.901,21.68,10.0464,1.43
20250409,31.93,74.5,71.04,5.91,100.58,6.7824,26.95,29.17,6.9655,15.98,10.0087,0.79
20250410,32.35,107.8,72.16,3.49,100.25,6.8455,26.62,28.97,7.0519,32.53,10.0745,1.15
20250411,32.02,184.9,75.07,3.18,100.18,5.6566,27.07,29.32,6.5614,63.42,10.2506,2.53
20250412,34.75,207.5,71.69,3.59,100.24,6.3074,27.32,30.53,6.5801,18.07,10.1335,1.1
20250413,32.86,182.1,71.04,2.42,100.45,6.0547,28.12,30.06,6.5338,40.03,10.2823,0.78
20250414,33.38,167.4,65.32,2.92,100.47,6.2011,27.5,29.97,6.6859,50.66,10.2427,1.03
20250415,32.53,174.8,67.76,3.0,100.53,5.9676,27.58,29.6,6.4673,28.92,10.1501,1.44
20250416,32.56,190.8,72.68,4.37,100.51,6.1973,27.01,29.32,6.4411,31.43,10.2468,4.12
20250417,33.39,207.2,70.72,5.27,100.4,6.5381,27.18,30.0,6.6883,10.33,10.1671,0.65
20250418,33.58,208.8,70.85,5.84,100.31,6.0624,27.74,30.35,6.4382,33.86,10.3212,0.37
20250419,34.57,211.2,70.53,5.81,100.24,6.0158,27.9,30.84,6.5983,31.94,10.4573,0.5
20250420,33.95,214.4,70.73,5.44,100.29,6.0862,28.98,31.1,6.4111,30.47,10.5077,0.82
20250421,34.77,216.3,70.41,5.11,100.44,6.3785,28.81,31.18,6.6084,16.68,10.3582,0.17
20250422,34.13,217.8,71.43,5.83,100.51,6.336,28.44,30.89,6.515,14.13,10.283,0.02
20250423,35.21,216.0,68.08,6.01,100.36,6.607,28.44,31.35,6.7411,17.59,10.2516,0.01
20250424,34.53,215.6,69.85,6.85,100.28,6.6559,28.8,31.04,6.7433,12.2,10.2984,0.03
20250425,33.91,211.0,72.38,6.49,100.36,6.4853,28.8,30.72,7.0452,18.75,10.295,0.05
20250426,34.12,212.2,71.1,5.86,100.4,6.5191,27.89,30.5,6.625,13.7,10.1287,0.7
20250427,33.0,199.6,71.36,4.22,100.54,6.6192,27.6,29.99,6.859,24.67,10.0982,1.53
20250428,32.71,206.0,70.48,4.2,100.43,6.5794,27.73,29.85,6.8707,26.1,10.1542,5.5
20250429,33.19,193.5,74.2,4.62,100.37,6.9665,27.14,29.75,7.0387,37.94,10.1628,6.01
20250430,31.39,165.5,78.16,2.87,100.47,4.2432,27.33,28.96,6.9182,82.35,10.5238,11.27
20250501,32.21,151.3,73.65,3.05,100.54,6.6694,27.2,29.35,7.0771,46.94,10.2307,3.2
20250502,31.99,163.5,74.57,3.18,100.5,6.5849,27.38,29.43,6.828,42.56,10.2703,3.84
20250503,33.04,211.2,76.19,4.41,100.35,6.0247,27.73,30.07,6.7507,56.58,10.4174,7.74
20250504,31.12,230.0,77.93,3.77,100.3,1.7335,27.46,29.16,6.7594,70.97,10.4309,12.28
20250505,32.57,214.2,71.86,3.81,100.29,6.9341,26.86,29.54,7.2276,49.76,9.9948,3.17
20250506,33.45,211.8,72.83,4.04,100.31,6.9365,27.58,30.23,7.0836,16.71,10.1856,1.8
20250507,32.92,218.4,69.26,4.09,100.23,5.838,28.29,30.53,6.9725,53.19,10.4534,0.64
20250508,32.86,215.8,71.6,4.14,100.31,6.7308,28.16,30.3,6.9319,26.41,10.2463,0.81
20250509,33.5,210.0,72.87,3.25,100.36,7.1213,27.45,30.33,7.1623,5.12,9.9845,0.39
20250510,33.79,199.9,74.4,3.23,100.37,7.1256,27.63,30.22,7.2053,12.47,10.0385,0.17
20250511,35.14,201.2,72.51,3.75,100.21,6.8014,27.55,30.71,7.3339,36.63,10.2643,0.32
20250512,34.74,203.0,74.66,3.85,100.04,6.2206,28.57,31.16,6.4469,29.64,10.4899,1.34
20250513,34.2,185.2,74.04,3.23,100.06,5.713,29.13,31.1,6.2436,31.09,10.584,1.16
20250514,32.93,195.6,74.6,3.14,100.15,5.1353,29.12,30.76,5.683,58.74,10.7023,3.21
20250515,32.8,212.5,75.4,3.34,100.18,5.4638,29.2,30.69,6.1582,62.03,10.829,2.87
20250516,33.38,188.8,76.15,2.83,100.16,6.2959,28.72,30.68,6.5549,48.09,10.5372,1.2
20250517,31.84,133.4,77.42,2.1,100.18,5.1583,28.74,30.05,6.2299,94.15,10.5216,3.53
20250518,31.51,86.5,78.62,3.02,100.18,4.2276,28.74,29.85,7.2554,97.53,10.6236,3.33
20250519,31.48,71.3,79.59,5.23,100.07,4.7388,28.61,30.01,7.3298,91.08,10.6368,11.04
20250520,30.94,68.8,86.3,4.25,99.96,2.4307,28.5,29.63,7.3958,98.93,10.7165,15.34
20250521,30.51,123.9,86.36,2.33,100.05,3.4908,28.78,29.48,7.4021,97.85,10.7249,28.81
20250522,31.96,186.0,78.22,1.89,99.98,1.8835,27.89,29.73,7.3836,99.34,10.6718,10.23
20250523,32.88,230.8,78.31,5.28,99.81,4.0678,28.38,30.13,7.0198,92.74,10.6862,2.21
20250524,31.21,214.4,82.16,4.14,99.8,5.2229,28.66,29.65,7.0541,74.68,10.6246,5.81
20250525,31.1,217.2,80.91,5.96,99.88,3.2846,28.49,29.72,7.0512,92.35,10.6476,2.44
20250526,29.97,216.2,84.95,4.73,99.69,3.0761,27.92,28.84,7.2672,97.22,10.687,7.64
20250527,31.68,232.4,81.21,4.35,99.49,5.9923,27.26,29.1,7.2007,85.79,10.5336,17.47
20250528,30.71,262.9,85.32,4.25,99.38,1.4038,28.01,29.26,7.0003,99.44,10.7122,31.79
20250529,31.32,248.6,82.62,4.31,99.38,1.9658,28.2,29.8,6.0547,99.26,10.745,7.61
20250530,31.53,235.1,84.33,5.49,99.51,4.9164,28.49,29.88,5.4497,95.12,10.7604,10.25
20250531,32.64,254.9,80.19,3.85,99.75,4.8499,28.23,30.39,6.2556,94.71,10.8389,2.67
20250601,34.46,265.9,71.98,4.07,99.89,5.9834,28.4,31.18,6.5837,62.95,10.6649,0.11
20250602,33.77,237.9,71.81,5.78,99.96,6.5242,28.76,30.95,6.9497,66.78,10.4544,0.03
20250603,33.8,233.5,72.81,5.87,100.04,6.2045,28.99,31.11,7.0099,85.14,10.6738,0.35
20250604,33.46,227.3,74.66,4.53,100.11,6.647,28.86,31.0,6.8369,45.23,10.699,0.91
20250605,33.56,216.8,74.14,3.19,100.2,6.4118,29.29,31.08,6.8328,36.14,10.6666,1.56
20250606,32.98,231.4,75.48,3.01,100.26,5.9839,28.93,30.84,6.5782,64.35,10.7424,5.52
20250607,32.0,230.1,78.66,3.75,100.21,6.127,28.99,30.33,6.444,38.05,10.6678,2.45
20250608,33.67,228.5,74.08,3.76,100.03,4.8766,28.83,31.0,6.1646,67.13,10.8106,0.59
20250609,33.45,232.4,74.52,3.92,99.84,5.3818,29.12,31.13,5.845,62.98,10.7196,1.9
20250610,32.34,159.7,76.41,2.59,99.67,1.0493,28.59,30.36,5.6549,94.16,10.6966,2.62
20250611,30.49,85.9,80.36,2.46,99.63,2.9827,27.39,28.77,6.6106,96.62,10.621,4.6
20250612,31.02,136.0,76.57,2.06,99.71,5.3971,27.71,29.11,6.1992,73.37,10.453,1.57
20250613,30.25,172.7,81.72,2.17,99.86,5.2142,28.09,28.92,6.0842,78.97,10.5432,6.52
20250614,30.13,212.1,86.55,4.91,99.82,5.1425,28.04,28.89,7.0075,63.97,10.5754,11.15
20250615,29.65,224.5,86.19,5.98,99.71,2.6962,27.87,28.67,6.6967,91.53,10.5919,6.5
20250616,31.47,230.5,79.2,7.59,99.74,5.0062,27.81,29.36,6.9665,98.96,10.6205,2.06
20250617,31.63,239.1,78.35,6.88,99.87,3.3708,27.66,29.46,6.8191,99.1,10.6495,2.03
20250618,33.11,233.6,77.33,6.74,99.86,4.3651,28.63,30.33,6.6907,99.19,10.6982,0.46
20250619,32.43,228.7,78.53,7.49,99.85,3.6578,28.41,30.01,6.517,99.24,10.6867,2.18
20250620,32.21,239.9,77.09,5.66,99.93,6.0262,28.3,30.17,6.9372,91.14,10.6003,1.52
20250621,32.99,245.9,77.76,5.24,99.89,6.5743,28.34,30.35,6.8789,54.89,10.631,1.46
20250622,31.57,241.9,80.83,4.31,99.87,2.8685,28.12,29.44,6.9043,98.82,10.6656,19.19
20250623,30.6,244.5,82.36,6.03,99.76,1.5343,27.74,28.81,6.8952,99.52,10.6246,9.16
20250624,31.6,244.0,79.7,7.43,99.65,2.0839,26.56,28.84,6.72,99.44,10.6442,7.88
20250625,29.91,249.1,84.31,7.12,99.67,0.7409,27.3,28.36,7.002,99.59,10.6056,22.51
20250626,30.32,237.5,83.79,7.3,99.8,3.0149,27.28,28.44,6.683,98.97,10.5545,15.82
20250627,31.29,233.8,81.83,5.62,99.93,2.9004,27.53,29.22,6.3682,99.91,10.7189,2.74
20250628,30.84,239.7,83.33,6.0,99.89,4.6824,27.73,29.01,6.3293,98.58,10.5982,9.35
20250629,31.4,253.8,80.5,5.61,99.76,1.9805,27.59,29.15,6.8054,99.73,10.6639,6.3
20250630,30.52,263.2,79.98,7.08,99.73,2.8812,26.72,28.4,7.2871,99.27,10.536,18.56
20250701,29.59,250.1,84.55,8.81,99.74,1.3596,26.42,27.77,7.0438,99.95,10.5679,28.3
20250702,29.01,249.6,87.03,7.98,99.76,1.8379,26.16,27.46,7.0063,99.66,10.5204,22.07
20250703,30.84,240.2,83.94,6.41,99.87,3.0545,26.65,28.45,6.9571,99.55,10.6003,8.17
20250704,31.29,242.6,83.11,6.93,99.94,4.0661,27.16,28.79,6.1898,98.87,10.602,6.74
20250705,31.44,243.9,83.35,6.49,99.83,3.2724,27.22,29.0,6.3362,98.82,10.6193,5.0
20250706,30.72,245.4,84.63,6.19,99.71,3.1798,27.04,28.63,6.4224,99.59,10.6087,3.38
20250707,30.4,251.3,82.43,6.75,99.66,5.4912,27.33,28.6,6.8314,93.8,10.507,1.47
20250708,31.75,259.1,77.53,7.01,99.74,5.8416,26.48,28.9,7.2226,76.01,10.4455,0.17
20250709,30.24,256.1,80.31,6.15,99.85,6.1874,26.42,28.22,7.0872,87.54,10.3704,1.74
20250710,31.75,244.7,80.55,5.43,99.78,6.5731,26.47,28.9,7.0762,43.57,10.463,1.03
20250711,32.09,264.3,78.05,4.6,99.75,6.0144,26.85,29.33,6.9989,64.3,10.6627,1.14
20250712,31.38,247.8,81.72,4.4,99.83,6.3898,27.52,29.26,6.7363,68.87,10.5353,0.98
20250713,30.37,248.3,83.65,3.39,99.84,5.2529,27.66,29.02,6.5268,88.44,10.5826,4.61
20250714,31.3,249.6,82.38,3.77,99.82,5.3472,27.34,29.23,6.4915,95.27,10.5698,1.63
20250715,31.68,244.0,81.22,4.03,99.8,6.1666,27.65,29.41,6.8179,78.75,10.517,1.36
20250716,30.56,222.3,83.89,3.7,99.82,6.0449,27.62,29.05,6.8278,92.32,10.4378,2.5
20250717,29.76,208.1,85.74,3.31,99.96,6.3408,27.83,28.65,7.0774,61.39,10.404,2.93
20250718,29.35,188.9,84.81,1.67,99.98,6.0698,27.4,28.33,7.2358,62.46,10.3301,8.05
20250719,30.46,224.3,82.18,2.28,99.68,6.6838,27.29,28.94,7.11,44.01,10.4402,6.05
20250720,30.95,226.2,83.7,2.6,99.53,4.733,27.73,29.2,6.8023,91.07,10.7465,25.12
20250721,29.02,205.1,87.68,3.1,99.57,5.3729,27.43,28.25,7.1405,76.82,10.6265,11.05
20250722,30.54,247.4,85.88,3.17,99.55,4.6332,27.04,28.83,7.2691,85.32,10.6536,17.7
20250723,29.56,247.7,90.49,7.04,99.41,1.3337,27.45,28.42,6.8088,93.02,10.5986,19.3
20250724,30.37,250.7,87.21,7.28,99.34,1.8864,26.67,28.14,6.4166,99.36,10.5739,6.31
20250725,28.81,242.9,88.49,8.6,99.4,2.2622,26.57,27.56,6.3893,99.39,10.4813,32.43
20250726,29.31,236.1,87.63,9.02,99.57,3.5959,26.74,27.88,7.2588,98.33,10.5113,5.53
20250727,31.32,241.8,83.04,7.24,99.74,6.5873,26.5,28.7,6.9847,61.36,10.4035,1.18
20250728,31.14,251.9,82.05,5.76,99.77,5.5702,26.9,28.81,6.7822,98.11,10.3728,0.89
20250729,31.16,253.8,81.99,5.81,99.74,5.423,26.82,28.73,6.697,95.19,10.5036,1.38
